CUIN,Company Name,CRO Name,Company Kind,Auditor Name,Auditor Appointment Date
36380,RASOOL MODEL INDUSTRIES (PVT.) LIMITED,Multan,Private Companies,MAHBOOB SHEIKH AND COMPANY,28-Oct-19
52333,RASOOL NAWAZ DAIRIES (PVT.) LIMITED,Lahore,Private Companies,ATTA ULLAH AND CO.,31-Oct-07
77312,RASOOL NAWAZ SUGAR MILLS (PVT.) LIMITED,Lahore,Private Companies,NAZIR CHAUDHRI AND CO,28-Jan-20
46265,RASOOL TEXTILES (PVT.) LIMITED,Lahore,Private Companies,AZIM AND CO.,31-Oct-10
54362,RASPBERRY PAKISTAN (PRIVATE) LIMITED,Karachi,Private Companies,Clarkson Hyde Saud Ansari,28-Oct-19
98801,RASS MINERALS (PVT.) LIMITED,Karachi,Private Companies,MOHI UDDIN AND COMPANY,9-Apr-16
98804,RASS POWER (PVT.) LIMITED,Karachi,Private Companies,MOHI UDDIN AND COMPANY,9-Apr-16
94878,RASSAI MEDIA (PVT.) LIMITED,Islamabad,Private Companies,SHAFIQ AND CO,2-Sep-15
54839,RASSMANN RICE MILLS (PVT.) LIMITED,Lahore,Private Companies,MAQBOOL HAROON SHAHID SAFDAR AND CO.,31-Oct-12
91939,RASTAY (PVT.) LIMITED,Karachi,Private Companies,ANSARI ASSOCIATES,25-Feb-15
52140,RASTEK TECHNOLOGIES (PVT.) LIMITED,Islamabad,Private Companies,AGHA MUJEEB AND CO,28-Oct-19
7997,RASTGAR & COMPANY (PRIVATE) LIMITED,Karachi,Private Companies,KPMG TASEER HADI AND COMPANY,29-Oct-18
2618,RASTGAR ENGINEERING COMPANY (PRIVATE) LIMITED,Islamabad,Private Companies,RIAZ AHMAD AND CO.,28-Oct-19
9287,RASUL FLOUR MILLS (PRIVATE) LIMITED,Karachi,Private Companies,A.G. HABIB AND CO,28-Oct-19
5697,RASUL FOODS (PVT.) LIMITED,Karachi,Private Companies,A.G. HABIB AND COMPANY,28-Oct-19
71553,RASUL HYDROPOWER (PVT.) LIMITED,Lahore,Private Companies,S.P.AMJAD AND CO.,31-Oct-13
45561,RASUP TRENDS (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD SALEEM,28-Jun-03
72314,RATHOOCHA COAL (PVT.) LIMITED,Islamabad,Private Companies,ALI AHMAD AND COMPANY,31-Oct-15
31809,RATHOR ENGINEERING ENTERPRISES (PRIVATE) LIMITED,Lahore,Private Companies,JAVAID CH. AND CO.,31-Oct-09
83968,RATHOR INTERNATIONAL (PVT.) LIMITED,Faisalabad,Private Companies,SIDRA CONSULTANTS,30-May-13
62214,RATHORE ASSOCIATES (PVT.) LIMITED,Lahore,Private Companies,A. CHUGHTAI AND CO.,28-Oct-19
55379,RATHORE TRAVELERS & TOURS HAJJ & UMMRA SERVICES (PVT.) LIMITED,Lahore,Private Companies,SHEIKH MUHAMMAD AZIM,3-May-06
70231,RATIONAL ENGINEERING (PVT.) LIMITED,Lahore,Private Companies,AFTAB NABI AND CO.,31-Oct-17
25742,RATRA LEATHER FIELD (PVT) LTD,Lahore,Private Companies,PHINEHAS AND COMPANY CA.,28-Oct-19
3749,RATRA TRADING COMPANY (PVT.) LIMITED,Lahore,Private Companies,PHINEHAS AND COMPANY,27-Oct-18
91651,RAUF & ASHFAQ TRADING (PVT.) LIMITED,Quetta,Private Companies,WAQAS AND COMPANY,28-Oct-19
102080,RAUF & SONS LOGISTICS (PVT.) LIMITED,Islamabad,Private Companies,Faisal Latif and Co,26-Oct-19
15080,RAUF AND SONS ENGINEERING (PVT) LIMITED,Lahore,Private Companies,SARWARS C.A. (LHR),31-Dec-03
22121,RAUF APPARELS (PRIVATE) LIMITED,Karachi,Private Companies,"RIAZ AHMAD, SAQIB, GOHAR AND COMPANY",31-Oct-11
15552,RAUF ENTERPRISES (PVT) LTD,Lahore,Private Companies,MUHAMMAD SAEED,25-Jul-92
54099,RAUF IBRAHIM TRAVELS & TOURS (HAJ & UMRAH SERVICES) (PVT.) LIMITED,Lahore,Private Companies,A. CHUGHTAI AND CO.,28-Oct-19
6540,RAUF INDUSTRIES (PVT)LTD.,Lahore,Private Companies,HAMEED CHAUDHARY AND CO. (LHR),31-Oct-09
92819,RAUF LAW & CONSULTING (PVT.) LIMITED,Lahore,Private Companies,Salariya and Co,28-Oct-19
57222,RAUF PACKAGES (PRIVATE) LIMITED,Karachi,Private Companies,NUDRAT MAND KHAN AND CO.,31-Oct-08
69757,RAUF QASIM TEXTILE (PVT.) LIMITED,Karachi,Private Companies,SALAHUDDIN KAMAL,26-Oct-19
26547,RAUF RICE MILLS (PRIVATE) LIMITED,Lahore,Private Companies,MUHAMMAD AKRAM,1-Sep-93
101188,RAUF SIDDIQUE TRAVELS & TOURS (PVT.) LIMITED,Multan,Private Companies,Ahmad Usman Shabbir,18-Aug-16
2025,RAUF TEXTILE AND PRINTING MILLS (PRIVATE) LIMITED,Karachi,Private Companies,"RIAZ AHMAD, SAQIB, GOHAR AND COMPANY",31-Oct-11
14599,RAUF TRADING COMPANY (PRIVATE) LIMITED,Karachi,Private Companies,YAQUB AND CO. CA,31-Dec-02
128820,RAUF UNIVERSAL SHIPPING (PRIVATE) LIMITED,Karachi,Private Companies,CLARKSON HYDE SAUD ANSARI Chartered Accountants,28-Oct-19
46548,RAUF-UR-RAHIM KNITTING COMPANY (PRIVATE) LIMITED,Karachi,Private Companies,SAJID AND CO,28-Oct-19
96871,RAVA PK (PVT.) LIMITED,Karachi,Private Companies,UHY Hassan Naeem and Company Chartered Accountants,31-Oct-17
44900,RAVELL TECHNOLOGIES (PVT.) LIMITED,Lahore,Private Companies,RIAZ AHMAD AND CO. CA (LHR),31-Oct-06
50095,RAVELL TEXTILE (PVT.) LIMITED,Islamabad,Private Companies,SYED HUSSAIN AND CO. (LHR),26-Apr-05
70634,RAVEN INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,Shehzad Ahmed Malik,19-Oct-09
6370,RAVI CONSTRUCTION COMPANY(PVT)LTD.,Lahore,Private Companies,FAZAL MEHMOOD AND CO. CA (LHR),28-Oct-18
16637,RAVI OIL INDUSTRIES (PVT.) LIMITED,Faisalabad,Private Companies,AKRAM AND COMPANY,31-Dec-04
72153,RAVI ADVERTISING (PVT.) LIMITED,Lahore,Private Companies,KALEEM AND COMPANY,28-Oct-17
104229,RAVI AGRIC (PVT.) LIMITED,Lahore,Private Companies,Uzair Hammad Faisal and Co,29-Dec-16
35194,RAVI AGRICULTURAL AND DAIRY PRODUCTS LIMITED,Lahore,Public Unlisted Companies,SARWAR AWAN AND CO. (LHR),29-Dec-98
7730,RAVI ASBESTOS CEMENT PIPE INDUSTRIES (PVT) LIMITED,Lahore,Private Companies,"KALEEM AND CO., CA (LHR)",27-Oct-18
39103,RAVI AUTO MOBILE (PVT.) LIMITED,Lahore,Private Companies,JAVED HASNAIN RASHID,28-Oct-18
10525,RAVI AUTOS (PVT) LIMITED.,Lahore,Private Companies,KARAMAT CHAUDHRI AND CO. CA.,28-Oct-18
85864,RAVI AUTOS SHEIKHUPURA (PVT.) LIMITED,Lahore,Private Companies,Hassan Farooq and Company,31-Oct-19
81064,RAVI AUTOS SUNDAR (PVT.) LIMITED,Lahore,Private Companies,RIZWAN AND COMPANY,28-Oct-19
14806,RAVI BUILDERS (PVT) LIMITED,Lahore,Private Companies,SHAFIQ AND COMPANY,28-Oct-19
40866,RAVI CHIPBOARD (PVT.) LIMITED,Lahore,Private Companies,SHEIKH AND CHAUDHRI CA,22-Oct-18
7838,RAVI COLD STORAGE (PVT)LTD.,Lahore,Private Companies,KHALID SIRAJ AND CO.,15-Dec-91
44419,RAVI COMMUNICATIONS (PVT.) LIMITED,Lahore,Private Companies,SHAHID HAMEED (SAHIWAL),31-Oct-05
90933,RAVI CORPORATION (SMC-PVT.) LIMITED,Karachi,Single Member Companies,IQBAL AHMAD ABDAN,31-Oct-16
42744,RAVI EMBROIDERY (PVT.) LIMITED,Lahore,Private Companies,F. MAJID AND CO. CA (LAHORE),31-Dec-02
48022,RAVI EXCHANGE COMPANY (PVT.) LIMITED,Lahore,Private Companies,AWAIS HYDER LIAQAT NAUMAN,21-Oct-19
77881,RAVI EXPRESS TRAVEL & TOURS (PVT.) LIMITED,Peshawar,Private Companies,WAQAR ALI AND CO CHARTERED ACCOUNTANTS,16-Dec-11
25473,RAVI FABRICS (PVT.) LIMITED,Faisalabad,Private Companies,AFSAR MAJEED AND CO.,30-Dec-93
77084,RAVI FERTILIZER AND CHEMICAL INDUSTRY (PVT.) LIMITED,Peshawar,Private Companies,GHAFOOR AND CO CHARTERED ACCOUNTANT,29-Oct-18
11918,RAVI FILLING STATION (PVT) LTD,Lahore,Private Companies,AHSAN AND CO,31-Oct-16
5196,RAVI FOOD PRODUCTS (PVT) LIMITED,Lahore,Private Companies,M.ALMAS AND CO,31-Oct-09
38755,RAVI GAS (PRIVATE) LIMITED,Lahore,Private Companies,HASNAIN RASHID AND CO.,29-Oct-18
26951,RAVI GINNERS (PVT.) LIMITED,Multan,Private Companies,RAO AND COMANY,27-Oct-18
7096,RAVI GLASS LIMITED,Lahore,Public Unlisted Companies,RIAZ AHMAD AND CO. CA (LHR),31-Dec-00
43547,RAVI GLOBAL (PVT.) LIMITED,Lahore,Private Companies,KARAMAT CHAUDHRI AND CO.,12-Oct-19
90628,RAVI GREEN ENERGY (PVT.) LIMITED,Lahore,Private Companies,KALEEM AND CO,28-Oct-18
57663,RAVI GREEN ENGINEERING (PVT.) LIMITED,Lahore,Private Companies,KALEEM AND CO.,31-Oct-13
90323,RAVI HAVEN (SMC-PVT.) LIMITED,Lahore,Single Member Companies,QADEER AND COMPANY,28-Oct-19
105311,RAVI INFINITY FOUNDATION,Lahore,Associations under section 42,Uzair Hammad Faisal and Co,28-Oct-19
7358,RAVI INTERTRADE AND SERVICES (PVT) LTD,Lahore,Private Companies,MUHAMMAD AYUB AND CO.(LHR),28-Oct-17
74726,RAVI LAND COMPANY (PVT.) LIMITED,Lahore,Private Companies,MUHAMMAD IQBAL AND CO.,31-Oct-13
28331,RAVI MEDICAL SUPPLIES (PVT) LTD,Lahore,Private Companies,A. SATTAR AND CO.,31-Oct-07
4654,RAVI MOTORS (PVT) LTD,Lahore,Private Companies,M. NAWAZ KHAN AND COMPANY,29-Aug-07
50474,RAVI NORTHERN GAS (PVT.) LIMITED,Islamabad,Private Companies,MUNIFF ZIAUDDIN AND CO,31-Oct-08
40374,RAVI PACKAGES (PVT) LIMITED,Lahore,Private Companies,SHAFIQ AND COMPANY,31-Oct-08
44789,RAVI PASTURES FOOD (PVT.) LIMITED,Lahore,Private Companies,J. KHAN AND CO.,13-Jan-03
48131,RAVI PETROLEUM SERVICES (PVT.) LIMITED,Lahore,Private Companies,BAKER TILLY MEHMOOD IDREES QAMAR C.A.,31-Oct-18
16957,RAVI PLASTIC INDUSTRIES (PVT.) LIMITED,Lahore,Private Companies,EY FORD RHODES,31-Oct-11
26810,RAVI POLYMERS (PVT) LTD,Lahore,Private Companies,NAZIR CHAUDHRY AND CO,30-Sep-94
76058,RAVI PRINTING PRESS (PVT.) LIMITED,Karachi,Private Companies,MAQSOOD RAZA,28-Oct-17
92655,RAVI RENEWABLE ENERGY (PVT.) LIMITED,Lahore,Private Companies,RIZWAN AND COMPANY,28-Oct-19
71961,RAVI RESOURCE (PVT.) LIMITED,Lahore,Private Companies,A. S. SHEIKH AND CO.,31-Oct-13
36766,RAVI RICE MILLS (PRIVATE) LIMITED,Islamabad,Private Companies,COOPERS AND LYBRAND CA,8-Jul-96
41260,RAVI SECURITY GUARDS (PVT) LIMITED,Lahore,Private Companies,INAAM UL HAQ AND CO. CA (LHR),28-Oct-19
12374,RAVI SERVICES (PVT.) LIMITED,Faisalabad,Private Companies,YAQUB AND CO. CA,30-Jun-90
70287,RAVI SHEIKHUPURA FLOUR MILLS (PVT.) LIMITED,Lahore,Private Companies,SH. ZAHEER AND COMPANY,31-Oct-12
122196,RAVI SPHEROCAST (PRIVATE) LIMITED,Lahore,Private Companies,Nauman Javed Hasnain Rashid (CA),28-Oct-19
23236,RAVI SPINNINGS LIMITED,Lahore,Public Unlisted Companies,NAUMAN JAVAID HASNAIN RASHID,28-Oct-19
88341,RAVI SUNDAR PLASTIC INNOVATIONS (PVT.) LIMITED,Lahore,Private Companies,RIZWAN AND CO.,28-Oct-19
109878,RAVI SWITCHGEAR (PRIVATE) LIMITED,Lahore,Private Companies,Shafiq and Co,28-Oct-19
15977,RAVI TEXTILE MILLS LIMITED,Multan,Public Listed Companies,RIAZ AHMAD AND CO. CA (LHR),28-Oct-19
9853,RAVI THREAD WORKS (PRIVATE) LIMITED,Lahore,Private Companies,CH. KARAMAT ALI AND CO. (LHR),31-Dec-01
96571,RAVI TRADING INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,RAFAQAT MANSHA MOHSIN DOSSANI MASOOM AND CO.,12-Dec-15
27742,RAVI VANASPATI LIMITED,Lahore,Public Unlisted Companies,TARIQ RASHID AND CO. CA,6-Feb-03
44939,RAVI WEAVING (PVT.) LIMITED,Lahore,Private Companies,F. MAJID AND CO. CA (LAHORE),31-Oct-03
86649,RAVI WHEAT PRODUCTS (PVT.) LIMITED,Lahore,Private Companies,AZIM AND COMPANY,31-Oct-14
86046,RAVI-TECH MANUFACTURING (PVT.) LIMITED,Lahore,Private Companies,TAIYAB SHAHID AND CO,28-Oct-19
66747,RAVIA TRAVEL & TOURS (PRIVATE) LIMITED,Karachi,Private Companies,MAQSOOD AND CO. CA,2-Jul-08
13546,RAVIAN BUSINESS MACHINES (PRIVATE) LIMITED.,Karachi,Private Companies,RIAZ AHMAD AND CO.,17-Sep-14
27977,RAVIAN MARITIME (PRIVATE) LIMITED.,Karachi,Private Companies,ANSARI ASSOCIATES,29-Oct-18
52447,RAVIAN SHIPPING LINE (PRIVATE) LIMITED,Karachi,Private Companies,"FEROZ AZIZ AND CO., C.A.,",28-Oct-17
85118,RAVIANA PAKISTAN (PVT.) LIMITED,Islamabad,Private Companies,Farrukh Mateen and Company,31-Oct-18
20964,RAVIANS INTERNATIONAL (PVT.) LIMITED,Faisalabad,Private Companies,PARKER RANDALL-A.J.S (CA),28-Oct-19
34871,RAVIANS KNITWEAR (PRIVATE) LIMITED,Lahore,Private Companies,INAAM-UL-HAQ AND CO. (LHR),19-Nov-99
72085,RAVIANS TRAVEL & TOURS (PVT.) LIMITED,Lahore,Private Companies,Iqbal Associates,28-Oct-18
112356,RAVON (PRIVATE) LIMITED,Karachi,Private Companies,Naseer Ahmed of Naseer Ahmed and co,20-Dec-17
64026,RAW DRUG (PVT.) LIMITED,Lahore,Private Companies,ABIDA KAMRAN AND CO. CA,28-Oct-17
13991,RAWAA CONSTRUCTION COMPANY (PVT.) LIMITED,Peshawar,Private Companies,MUSHTAQ AKBAR AND CO.,5-Oct-15
132773,RAWAHA ESTATE & BUILDERS (PRIVATE) LIMITED,Islamabad,Private Companies,Zeeshan Siddique And Co.,28-Oct-19
98961,RAWAHA INTERNATIONAL (PVT.) LIMITED,Lahore,Private Companies,MUDASSAR AND CO CA,29-Oct-18
51537,RAWAL (PVT.) LIMITED,Lahore,Private Companies,AZHAR ZAFAR AND CO,31-Oct-19
48164,RAWAL ASIAN ASSOCIATES (PVT.) LIMITED,Islamabad,Private Companies,W. A. ASSOCIATES,31-Oct-06
95147,RAWAL CENTRE (PVT.) LIMITED,Islamabad,Private Companies,RAFIQ AND CO. CA,10-Aug-18
17696,RAWAL CHEMICAL INDUSTRIES (PVT) LIMITED,Lahore,Private Companies,MANSHA MOHSIN DOSSANI KHAN AND CO. CA,31-Dec-01
13844,RAWAL CONSTRUCTION (PRIVATE) LIMITED,Islamabad,Private Companies,HAFIZ MANSOOR ELAHI,31-Oct-05
88326,RAWAL DAIRIES (PVT.) LIMITED,Islamabad,Private Companies,J. A. S. B. and Associates,31-Oct-14
92373,RAWAL DEVELOPER (PVT.) LIMITED,Islamabad,Private Companies,Tariq Hanif,12-Mar-15
79044,RAWAL ENERGY (PVT.) LIMITED,Islamabad,Private Companies,AMIR ALAM KHAN AND CO,28-Oct-19
102286,RAWAL FARMS (PRIVATE) LIMITED,Islamabad,Private Companies,OBAID UR REHMAN,28-Oct-18
78909,RAWAL FLOUR MILLS (PVT.) LIMITED,Islamabad,Private Companies,Shafqat Niazi and Co,26-Oct-18
5197,RAWAL FOOD PRODUCTS (PRIVATE) LIMITED,Islamabad,Private Companies,HASHMI AND CO. CA,30-Dec-93
103849,RAWAL GROUP OF COLLEGES (PVT.) LIMITED,Islamabad,Private Companies,USMAN HASSAN CHARTERED ACCOUNTANTS,25-Oct-19
55766,RAWAL HAJJ & UMRAH SERVICES (PVT.) LIMITED,Islamabad,Private Companies,PHINEHAS AND COMPANY,28-Oct-19
6076,RAWAL HOTEL (PRIVATE) LIMITED,Karachi,Private Companies,HUSSAIN RATHORE AND CO. CA,29-Oct-04
93942,RAWAL INDUSTRIAL EQUIPMENT (PVT.) LIMITED,Islamabad,Private Companies,Rizwan Saeed and Co,28-Oct-19
75266,RAWAL INSTITUTE OF HEALTH SCIENCES (PVT.) LIMITED,Islamabad,Private Companies,Usman Hassan and Co.,25-Oct-19
49748,RAWAL INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,M. A. CHAUDHRI AND CO. (ISLAMABAD - LAHORE - GUJRANWALA),9-Sep-07
9842,RAWAL INTERNATIONAL FLOUR AND GENERAL MILLS (PRIVATE) LIMITED,Islamabad,Private Companies,BDO EBRAHIM AND CO. CA,30-Oct-10
108273,RAWAL INTERNATIONAL SCHOOL OF EXCELLENCE (PRIVATE) LIMITED,Islamabad,Private Companies,Azeemullah and Co,25-Oct-19
103848,RAWAL INTERNATIONAL UNIVERSITY FOUNDATION,Islamabad,Associations under section 42,USMAN HASSAN CHARTERED ACCOUTANTS,25-Oct-17
31311,RAWAL LODGES DEVELOPMENT(PRIVATE) LIMITED,Islamabad,Private Companies,Grant Thornton Anjum rahman,18-Sep-19
81372,RAWAL LOGISTICS (PVT.) LIMITED,Islamabad,Private Companies,Amir Alam Khan and Co,28-Oct-19
132113,RAWAL MARKETING (PRIVATE) LIMITED,Islamabad,Private Companies,Obaid Associates,28-Oct-19
10092,RAWAL PAPERS (PRIVATE) LIMITED,Karachi,Private Companies,MAJEED FAIZI SUHAIL AND CO.,31-Dec-89
91040,RAWAL POTOHAR INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,WA ASSOCIATES,17-Dec-14
99787,RAWAL POULTRY FEEDS (PVT.) LIMITED,Islamabad,Private Companies,MUNIFF ZIAUDDIN AND CO,28-Oct-19
103769,RAWAL RESIDENCIA (PVT.) LIMITED,Islamabad,Private Companies,Peter and Co Chartered Accountants (Oliver Peter Pervez),31-Dec-16
139394,RAWAL RICE & GRAINS (PRIVATE) LIMITED,Islamabad,Private Companies,Anwar Ul Haq,15-Oct-19
46034,RAWAL TEL INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,WAJID ASSOCIATES,31-Oct-17
4643,RAWAL TEXTILE MILLS LIMITED,Lahore,Public Unlisted Companies,FAZAL MEHMOOD AND CO. CA (LHR),28-Oct-19
34940,RAWAL TRADING (PRIVATE) LIMITED,Islamabad,Private Companies,SHAHZAD QAZI AND CO,31-Oct-12
48079,RAWAL VIEW RESORT (PVT.) LIMITED,Islamabad,Private Companies,"AVAIS HYDER NAUMAN RIZWANI, CA (PES)(ISB)",31-Oct-11
53602,RAWALIAN INTERNATIONAL (PVT.) LIMITED,Islamabad,Private Companies,TARIQ HANIF AND CO. CA,23-Jan-06
82065,RAWALPINDI CABLE ALLIED (PVT.) LIMITED,Islamabad,Private Companies,Muhammad Hanif,24-Dec-12
96775,RAWALPINDI CHAMBER OF SMALL TRADERS AND SMALL INDUSTRIES,Islamabad,Trade Organizations,MUBARIK ALI CHAUDHRI,26-Oct-18
92179,RAWALPINDI DIAGNOSTIC CENTRE (PVT.) LIMITED,Islamabad,Private Companies,M. Hanif and CO,31-Oct-17
1183,RAWALPINDI FLOUR AND GENERAL MILLS LIMITED,Islamabad,Public Unlisted Companies,ZAHID JAMIL AND CO. CA,28-Oct-19
16434,RAWALPINDI HOUSING (PRIVATE) LIMITED,Islamabad,Private Companies,TARIQ HANIF AND CO,28-Oct-19
12035,RAWALPINDI METAL CORPORATION (PRIVATE) LIMITED,Islamabad,Private Companies,MUHAMMAD ASLAM KHAN AND CO. CA,1-Jul-98
